Product,Organic,Unit,Label,COO,Sales Order,Invoice #,Invoice Payment Status,Most Recent Invoice Paid Date,Sale Location,Sales Rep,Reqs. Date,Customer,Lot,Vendor,Source,Received Date,Use By Date,Pack Date,Lot Location,Quantity,Cost per Unit,Price per Unit,Total Cost,Total Sold Lot Expenses,Total Revenue,Total Profit $,Total Profit %
"Kale, Green",false,Lb,G121,,4993777,112514,Used,2025-03-03,Best Deal Brokerage,Denisse Tavares,03/03/2025,RATTO BROS INC,6052-KAL-1,#VALORG G121,PO #6052,03/03/2025,,,Best Deal Brokerage,-1468.00,0.75,0.75,-1101.00,-847.64,-1101.00,847.64,76.99
"Kale, Green",false,Lb,G121,,5002719,112528,Used,2025-03-10,Best Deal Brokerage,Denisse Tavares,03/10/2025,RATTO BROS INC,6096-KAL-1,#VALORG G121,PO #6096,03/10/2025,,,Best Deal Brokerage,-438.00,0.31496,0.75,-137.95,-69.00,-328.50,-121.55,-37.00
"Kale, Green",false,Lb,G121,,5165013,112804,Paid,2025-05-29,Best Deal Brokerage,Enrique Vazquez,04/28/2025,RATTO BROS INC,6490-KAL-1,#VALORG G121,PO #6490,04/29/2025,,,Best Deal Brokerage,3495.00,0.49,0.75,1712.55,635.09,2621.25,273.61,10.44
"Kale, Lacinato",false,Lb,G121,,5075907,112648,Paid,2025-05-06,Best Deal Brokerage,Enrique Vazquez,04/07/2025,RATTO BROS INC,6309-KAL-1,#VALORG G121,PO #6309,04/07/2025,,,Best Deal Brokerage,2895.00,0.50,0.85,1447.50,779.40,2460.75,233.85,9.50
"Kale, Lacinato",false,Lb,G121,,5107669,112693,Paid,2025-05-09,Best Deal Brokerage,Enrique Vazquez,04/14/2025,RATTO BROS INC,6381-KAL-1,#VALORG G121,PO #6381,04/14/2025,,,Best Deal Brokerage,1261.00,0.40,0.85,504.40,453.90,1071.85,113.55,10.59
"Kale, Lacinato",false,Lb,G121,,5109017,112698,Used,2025-04-07,Best Deal Brokerage,Enrique Vazquez,04/07/2025,RATTO BROS INC,6309-KAL-1,#VALORG G121,PO #6309,04/07/2025,,,Best Deal Brokerage,-1529.41,0.50,0.85,-764.71,-411.75,-1300.00,-123.54,-9.50
"Kale, Lacinato",false,Lb,G121,,5123494,112719,Paid,2025-05-20,Mando's Trucking,Enrique Vazquez,04/18/2025,RATTO BROS INC,6400-KAL-1,#VALORG G121,PO #6400,04/22/2025,,,Mando's Trucking,2340.00,0.55,0.85,1287.00,595.00,1989.00,107.00,5.38
"Kale, Lacinato",false,Lb,G121,,5159186,112779,Partially paid,2025-05-29,Mando's Trucking,Enrique Vazquez,04/25/2025,RATTO BROS INC,6476-KAL-2,#VALORG G121,PO #6476,04/29/2025,,,Mando's Trucking,1693.00,0.65,0.85,1100.45,285.00,1439.05,53.60,3.72
"Kale, Lacinato",false,Lb,G121,,5165013,112804,Paid,2025-05-29,Best Deal Brokerage,Enrique Vazquez,04/28/2025,RATTO BROS INC,6490-KAL-2,#VALORG G121,PO #6490,04/29/2025,,,Best Deal Brokerage,1678.00,0.58,0.85,973.24,304.91,1426.30,148.15,10.39
"Kale, Lacinato",false,Lb,G121,,5231995,112903,Unpaid,,Mando's Trucking,Enrique Vazquez,05/12/2025,RATTO BROS INC,6632-KAL-1,#VALORG G121,PO #6632,05/14/2025,,,Mando's Trucking,2494.00,0.83,1.10,2070.02,390.00,2743.40,283.38,10.33
"Kale, Lacinato",false,Lb,G121,,5269710,112955,Unpaid,,Mando's Trucking,Enrique Vazquez,05/27/2025,RATTO BROS INC,6737-KAL-1,#VALORG G121,PO #6737,05/28/2025,,,Mando's Trucking,2937.00,0.88,1.10,2584.56,320.00,3230.70,326.14,10.10
"Lettuce, Green Leaf",false,24 Ct Carton,Gen,,5146859,112764,Paid,,Moceri Produce,Emiliano Salcido,04/20/2025,*MOCERI PRODUCE,6443-LET-1,RANSAM G001,PO #6443,,,,Moceri Produce,5.00,7.50,0.00,37.50,16.67,0.00,-54.17,0.00
"Lettuce, Red Leaf",false,24 Ct Carton,Gen,,5146859,112764,Paid,,Moceri Produce,Emiliano Salcido,04/20/2025,*MOCERI PRODUCE,6443-LET-2,RANSAM G001,PO #6443,,,,Moceri Produce,5.00,7.50,0.00,37.50,16.67,0.00,-54.17,0.00
"Lettuce, Romaine",false,24 Ct Carton,Gen,,5146859,112764,Paid,,Moceri Produce,Emiliano Salcido,04/20/2025,*MOCERI PRODUCE,6443-LET-3,RANSAM G001,PO #6443,,,,Moceri Produce,5.00,7.50,0.00,37.50,16.67,0.00,-54.17,0.00
Marjoram,true,10X1 Lb Bag Carton,G201,,4704202,112026,Paid,2025-02-27,Best Deal Brokerage,Enrique Vazquez,01/03/2025,ROOTS ORGANIC INC,5660-MAR-1,Jacobs Farm del Cabo Inc G201,PO #5660,01/06/2025,,,Best Deal Brokerage,3.00,47.50,67.50,142.50,35.00,202.50,25.00,12.35
Marjoram,true,10X1 Lb Bag Carton,G201,,4724139,112066,Paid,2025-03-06,Best Deal Brokerage,Enrique Vazquez,01/09/2025,ROOTS ORGANIC INC,5723-MAR-1,Jacobs Farm del Cabo Inc G201,PO #5723,01/11/2025,,,Best Deal Brokerage,3.00,50.00,67.50,150.00,35.00,202.50,17.50,8.64
Mint,false,10 Lb Carton,G116,,4765871,112145,Paid,2025-02-14,Best Deal Brokerage,Alberto Tavares,01/20/2025,RATTO BROS INC,5794-MIN-1,#ALAHAR G116,PO #5794,01/20/2025,,,Best Deal Brokerage,36.00,24.00,28.00,864.00,28.21,1008.00,115.79,11.49
Mint,false,10 Lb Carton,G116,,4867786,112321,Paid,2025-03-18,Best Deal Brokerage,Denisse Tavares,02/18/2025,RATTO BROS INC,5958-MIN-1,#ALAHAR G116,PO #5958,02/18/2025,,,Best Deal Brokerage,147.00,24.00,28.00,3528.00,105.00,4116.00,483.00,11.73
Mint,false,10 Lb Carton,G116,,4898305,112361,Paid,2025-03-26,Best Deal Brokerage,Denisse Tavares,02/24/2025,RATTO BROS INC,6007-MIN-1,#ALAHAR G116,PO #6007,02/24/2025,,,Best Deal Brokerage,147.00,24.00,28.00,3528.00,101.77,4116.00,486.23,11.81
Mint,false,10 Lb Carton,G116,,4919026,112398,Paid,2025-03-31,Bodega Maneadero,Gerardo Zuniga,02/24/2025,EL ABUELO ORGANICS HERBS CORP.,6044-MIN-1,#ALAHAR G116,PO #6044,02/24/2025,,,Bodega Maneadero,56.00,22.50,25.00,1260.00,0.00,1400.00,140.00,10.00
Mint,false,10 Lb Carton,G116,,4928902,112412,Paid,2025-04-16,Bodega Maneadero,Gerardo Zuniga,02/26/2025,EL ABUELO ORGANICS HERBS CORP.,6057-MIN-1,#ALAHAR G116,PO #6057,02/26/2025,,,Bodega Maneadero,56.00,22.50,25.00,1260.00,0.00,1400.00,140.00,10.00
Mint,false,10 Lb Carton,G116,,4943493,112440,Paid,2025-04-16,Bodega Maneadero,Gerardo Zuniga,03/03/2025,EL ABUELO ORGANICS HERBS CORP.,6078-MIN-1,#ALAHAR G116,PO #6078,03/02/2025,,,Bodega Maneadero,40.00,20.00,22.50,800.00,0.00,900.00,100.00,11.11
Mint,false,10 Lb Carton,G116,,4952841,112457,Paid,2025-04-16,Direct Shipment,Gerardo Zuniga,03/05/2025,EL ABUELO ORGANICS HERBS CORP.,6093-MIN-1,#ALAHAR G116,PO #6093,03/05/2025,,,Direct Shipment,20.00,20.00,22.50,400.00,0.00,450.00,50.00,11.11
Mint,false,10 Lb Carton,G116,,4953456,112458,Paid,2025-04-03,Best Deal Brokerage,Denisse Tavares,03/10/2025,RATTO BROS INC,6094-MIN-1,#ALAHAR G116,PO #6094,03/10/2025,,,Best Deal Brokerage,49.00,22.00,25.00,1078.00,35.00,1225.00,112.00,9.14
Mint,false,10 Lb Carton,G116,,4958276,112462,Paid,2025-04-09,Sunrise Produce,Gerardo Zuniga,03/10/2025,LOEWY ENTERPRISES LLC (DBA SUNRISE PRODUCE),6099-MIN-1,#ALAHAR G116,PO #6099,03/10/2025,,,Sunrise Produce,10.00,22.50,27.50,225.00,0.00,275.00,50.00,18.18
Mint,false,10 Lb Carton,G116,,4987920,112506,Paid,2025-04-14,Best Deal Brokerage,Denisse Tavares,03/17/2025,RATTO BROS INC,6146-MIN-1,#ALAHAR G116,PO #6146,03/17/2025,,,Best Deal Brokerage,118.00,22.00,24.00,2596.00,92.07,2832.00,143.93,5.08
Mint,false,10 Lb Carton,G116,,5017532,112547,Paid,2025-04-14,Best Deal Brokerage,Denisse Tavares,03/24/2025,RATTO BROS INC,6199-MIN-1,#ALAHAR G116,PO #6199,03/24/2025,,,Best Deal Brokerage,49.00,22.00,24.00,1078.00,35.00,1176.00,63.00,5.36
Mint,false,10 Lb Carton,G116,,5023598,112560,Paid,2025-04-29,Sunrise Produce,Gerardo Zuniga,03/24/2025,LOEWY ENTERPRISES LLC (DBA SUNRISE PRODUCE),6216-MIN-1,#ALAHAR G116,PO #6216,03/24/2025,,,Sunrise Produce,5.00,22.00,27.50,110.00,0.00,137.50,27.50,20.00
Mint,false,10 Lb Carton,G116,,5052910,112605,Paid,2025-04-29,Sunrise Produce,Gerardo Zuniga,03/31/2025,LOEWY ENTERPRISES LLC (DBA SUNRISE PRODUCE),6268-MIN-1,#ALAHAR G116,PO #6268,03/31/2025,,,Sunrise Produce,5.00,22.00,27.50,110.00,0.00,137.50,27.50,20.00
Mint,false,10 Lb Carton,G126,,4953456,112458,Paid,2025-04-03,Best Deal Brokerage,Denisse Tavares,03/10/2025,RATTO BROS INC,6095-MIN-1,#HOMSPE G126,PO #6095,03/10/2025,,,Best Deal Brokerage,49.00,20.00,25.00,980.00,115.00,1225.00,130.00,10.61
Mint,false,10 Lb Carton,G126,,4987920,112506,Paid,2025-04-14,Best Deal Brokerage,Denisse Tavares,03/17/2025,RATTO BROS INC,6147-MIN-1,#HOMSPE G126,PO #6147,03/17/2025,,,Best Deal Brokerage,49.00,20.00,24.00,980.00,115.00,1176.00,81.00,6.89
Mint,false,10 Lb Carton,G126,,5017532,112547,Paid,2025-04-14,Best Deal Brokerage,Denisse Tavares,03/24/2025,RATTO BROS INC,6200-MIN-1,#HOMSPE G126,PO #6200,03/24/2025,,,Best Deal Brokerage,49.00,20.00,24.00,980.00,115.00,1176.00,81.00,6.89
Mint,false,10 Lb Carton,G128,,4705863,112031,Paid,2025-03-18,Best Deal Brokerage,Emiliano Salcido,01/06/2025,RATTO BROS INC,5668-MIN-1,#FERGON G128,PO #5668,01/06/2025,,,Best Deal Brokerage,150.00,25.00,30.00,3750.00,345.00,4500.00,405.00,9.00
Mint,false,10 Lb Carton,G128,,4724159,112068,Paid,2025-03-14,Best Deal Brokerage,Enrique Vazquez,01/09/2025,EVERGREEN HERBS LTD (VANCOUVER),5709-MIN-1,#FERGON G128,PO #5709,01/11/2025,,,Best Deal Brokerage,44.00,23.00,20.00,1012.00,115.00,880.00,-247.00,-28.07
Mint,false,10 Lb Carton,G128,,4761235,112141,Used,2025-01-06,Best Deal Brokerage,Alberto Tavares,01/06/2025,RATTO BROS INC,5668-MIN-1,#FERGON G128,PO #5668,01/06/2025,,,Best Deal Brokerage,-20.00,25.00,30.00,-500.00,-46.00,-600.00,-54.00,-9.00
Mint,false,10 Lb Carton,G128,MX,4788920,112185,Paid,2025-03-04,Best Deal Brokerage,Alberto Tavares,01/27/2025,RATTO BROS INC,5822-MIN-1,#FERGON G128,PO #5822,01/27/2025,,,Best Deal Brokerage,56.00,28.00,28.00,1568.00,115.00,1568.00,-115.00,-7.33
Mint,true,10X1 Lb Bag Carton,G115,MX,4699705,112021,Paid,2025-01-27,Direct Shipment,Alma Hinojos,01/03/2025,YUMA ORGANICS,5658-MIN-1,#AGRPCS G115,PO #5658,01/03/2025,,,Direct Shipment,26.00,25.00,32.50,650.00,0.00,845.00,195.00,23.08
Mint,true,10X1 Lb Bag Carton,G115,MX,4704202,112026,Paid,2025-02-27,Best Deal Brokerage,Enrique Vazquez,01/03/2025,ROOTS ORGANIC INC,5662-MIN-1,#AGRPCS G115,PO #5662,01/06/2025,,,Best Deal Brokerage,20.00,30.00,35.00,600.00,23.33,700.00,76.67,10.95
Mint,true,10X1 Lb Bag Carton,G115,MX,4710962,112038,Paid,2025-01-13,Dynasty Fresh,Alma Hinojos,01/06/2025,DYNASTY FRESH INTERNATIONAL,5675-MIN-1,#AGRPCS G115,PO #5675,01/06/2025,,,Dynasty Fresh,13.00,22.50,27.50,292.50,0.00,357.50,65.00,18.18
Mint,true,10X1 Lb Bag Carton,G115,MX,4718902,112054,Paid,2025-01-13,Dynasty Fresh,Alma Hinojos,01/08/2025,DYNASTY FRESH INTERNATIONAL,5694-MIN-1,#AGRPCS G115,PO #5694,01/08/2025,,,Dynasty Fresh,13.00,22.50,27.50,292.50,0.00,357.50,65.00,18.18
Mint,true,10X1 Lb Bag Carton,G115,,4724139,112066,Paid,2025-03-06,Best Deal Brokerage,Enrique Vazquez,01/09/2025,ROOTS ORGANIC INC,5705-MIN-1,#AGRPCS G115,PO #5705,01/11/2025,,,Best Deal Brokerage,16.00,30.00,37.50,480.00,15.56,600.00,104.44,17.41
Mint,true,10X1 Lb Bag Carton,G115,MX,4724144,112067,Paid,2025-01-27,Direct Shipment,Alma Hinojos,01/09/2025,YUMA ORGANICS,5706-MIN-1,#AGRPCS G115,PO #5706,01/09/2025,,,Direct Shipment,20.00,25.00,32.50,500.00,0.00,650.00,150.00,23.08
Mint,true,10X1 Lb Bag Carton,G115,MX,4739029,112111,Paid,2025-04-09,K&C Specialties,Alma Hinojos,01/22/2025,"K & C SPECIALTIES, INC.",5744-MIN-1,#AGRPCS G115,PO #5744,01/22/2025,,,K&C Specialties,30.00,25.00,32.50,750.00,0.00,975.00,225.00,23.08
Mint,true,10X1 Lb Bag Carton,G115,MX,4747646,112122,Paid,2025-01-27,Dynasty Fresh,Alma Hinojos,01/16/2025,DYNASTY FRESH INTERNATIONAL,5759-MIN-1,#AGRPCS G115,PO #5759,01/16/2025,,,Dynasty Fresh,14.00,23.00,27.50,322.00,0.00,385.00,63.00,16.36
Mint,true,10X1 Lb Bag Carton,G115,MX,4747674,112123,Paid,2025-02-10,Direct Shipment,Alma Hinojos,01/16/2025,YUMA ORGANICS,5760-MIN-1,#AGRPCS G115,PO #5760,01/16/2025,,,Direct Shipment,15.00,27.50,32.50,412.50,0.00,487.50,75.00,15.38
Mint,true,10X1 Lb Bag Carton,G115,,4751525,112127,Paid,2025-02-18,California Specialty,Alberto Tavares,01/16/2025,"CALALU, LLC (DBA CALIFORNIA SPECIALTY FARMS)",5764-MIN-1,#AGRPCS G115,PO #5764,01/16/2025,,,California Specialty,24.00,30.00,40.00,720.00,0.00,960.00,240.00,25.00
Mint,true,10X1 Lb Bag Carton,G115,,4752589,112133,Paid,2025-03-13,Best Deal Brokerage,Enrique Vazquez,01/16/2025,ROOTS ORGANIC INC,5770-MIN-1,#AGRPCS G115,PO #5770,01/16/2025,,,Best Deal Brokerage,40.00,30.00,37.50,1200.00,28.57,1500.00,271.43,18.10
Mint,true,10X1 Lb Bag Carton,G115,MX,4767108,112151,Paid,2025-01-27,Dynasty Fresh,Alma Hinojos,01/20/2025,DYNASTY FRESH INTERNATIONAL,5788-MIN-1,#AGRPCS G115,PO #5788,01/20/2025,,,Dynasty Fresh,8.00,22.50,27.50,180.00,0.00,220.00,40.00,18.18
Mint,true,10X1 Lb Bag Carton,G115,MX,4767145,112152,Paid,2025-02-14,Direct Shipment,Alma Hinojos,01/23/2025,YUMA ORGANICS,5789-MIN-1,#AGRPCS G115,PO #5789,01/23/2025,,,Direct Shipment,20.00,27.50,32.50,550.00,0.00,650.00,100.00,15.38
Mint,true,10X1 Lb Bag Carton,G115,,4767484,112158,Paid,2025-03-03,California Specialty,Alberto Tavares,01/20/2025,"CALALU, LLC (DBA CALIFORNIA SPECIALTY FARMS)",5799-MIN-1,#AGRPCS G115,PO #5799,01/20/2025,,,California Specialty,5.00,32.50,40.00,162.50,0.00,200.00,37.50,18.75
Mint,true,10X1 Lb Bag Carton,G115,,4767937,112162,Paid,2025-03-13,Best Deal Brokerage,Enrique Vazquez,01/21/2025,ROOTS ORGANIC INC,5802-MIN-1,#AGRPCS G115,PO #5802,01/22/2025,,,Best Deal Brokerage,10.00,30.00,37.50,300.00,22.92,375.00,52.08,13.89
Mint,true,10X1 Lb Bag Carton,G115,,4778992,112165,Paid,2025-03-20,Best Deal Brokerage,Enrique Vazquez,01/23/2025,ROOTS ORGANIC INC,5807-MIN-1,#AGRPCS G115,PO #5807,01/27/2025,,,Best Deal Brokerage,30.00,30.00,37.50,900.00,35.00,1125.00,190.00,16.89
Mint,true,10X1 Lb Bag Carton,G115,,4783432,112180,Paid,2025-02-24,California Specialty,Alberto Tavares,01/24/2025,"CALALU, LLC (DBA CALIFORNIA SPECIALTY FARMS)",5817-MIN-1,#AGRPCS G115,PO #5817,01/24/2025,,,California Specialty,20.00,35.00,40.00,700.00,0.00,800.00,100.00,12.50
Mint,true,10X1 Lb Bag Carton,G115,MX,4794079,112189,Paid,2025-02-10,Dynasty Fresh,Alma Hinojos,01/27/2025,DYNASTY FRESH INTERNATIONAL,5828-MIN-1,#AGRPCS G115,PO #5828,01/27/2025,,,Dynasty Fresh,20.00,22.50,27.50,450.00,0.00,550.00,100.00,18.18
Mint,true,10X1 Lb Bag Carton,G115,,4794804,112200,Paid,2025-03-20,Best Deal Brokerage,Enrique Vazquez,01/28/2025,ROOTS ORGANIC INC,5839-MIN-1,#AGRPCS G115,PO #5839,01/29/2025,,,Best Deal Brokerage,50.00,30.00,37.50,1500.00,35.00,1875.00,340.00,18.13
Mint,true,10X1 Lb Bag Carton,G115,MX,4806657,112209,Paid,2025-02-28,Direct Shipment,Alma Hinojos,01/30/2025,YUMA ORGANICS,5849-MIN-1,#AGRPCS G115,PO #5849,01/30/2025,,,Direct Shipment,10.00,27.50,32.50,275.00,0.00,325.00,50.00,15.38
Mint,true,10X1 Lb Bag Carton,G115,,4807802,112212,Paid,2025-03-27,Best Deal Brokerage,Enrique Vazquez,01/30/2025,ROOTS ORGANIC INC,5852-MIN-1,#AGRPCS G115,PO #5852,01/30/2025,,,Best Deal Brokerage,50.00,30.00,37.50,1500.00,35.50,1875.00,339.50,18.11
Mint,true,10X1 Lb Bag Carton,G115,MX,4821517,112233,Paid,2025-02-10,Dynasty Fresh,Alma Hinojos,02/03/2025,DYNASTY FRESH INTERNATIONAL,5865-MIN-1,#AGRPCS G115,PO #5865,02/03/2025,,,Dynasty Fresh,20.00,22.50,27.50,450.00,0.00,550.00,100.00,18.18
Mint,true,10X1 Lb Bag Carton,G115,,4822301,112245,Paid,2025-03-27,Best Deal Brokerage,Enrique Vazquez,02/04/2025,ROOTS ORGANIC INC,5878-MIN-1,#AGRPCS G115,PO #5878,02/04/2025,,,Best Deal Brokerage,22.00,32.50,40.00,715.00,24.06,880.00,140.94,16.02
Mint,false,10X1 Lb Bag Carton,G115,,4844246,112285,Paid,2025-04-03,Navarro's Trucking,Enrique Vazquez,02/10/2025,"PRESSED JUICERY, INC.",5920-MIN-1,#AGRPCS G115,PO #5920,02/14/2025,,,Navarro's Trucking,40.00,27.50,29.50,1100.00,0.00,1180.00,80.00,6.78
Mint,true,10X1 Lb Bag Carton,G115,,4844328,112288,Paid,2025-03-19,Eureka Specialties,Enrique Vazquez,02/10/2025,"EUREKA SPECIALTIES, INC.",5921-MIN-1,#AGRPCS G115,PO #5921,02/10/2025,,,Eureka Specialties,10.00,30.00,35.00,300.00,0.00,350.00,50.00,14.29
Mint,true,10X1 Lb Bag Carton,G115,,4850445,112304,Paid,2025-04-10,Best Deal Brokerage,Enrique Vazquez,02/11/2025,ROOTS ORGANIC INC,5939-MIN-1,#AGRPCS G115,PO #5939,02/11/2025,,,Best Deal Brokerage,23.00,30.00,37.50,690.00,15.19,862.50,157.31,18.24
Mint,true,10X1 Lb Bag Carton,G115,MX,4851895,112306,Paid,2025-04-09,K&C Specialties,Alma Hinojos,02/10/2025,"K & C SPECIALTIES, INC.",5941-MIN-1,#AGRPCS G115,PO #5941,02/10/2025,,,K&C Specialties,48.00,27.50,32.50,1320.00,0.00,1560.00,240.00,15.38
Mint,true,10X1 Lb Bag Carton,G115,,4862429,112312,Paid,2025-03-19,Eureka Specialties,Enrique Vazquez,02/10/2025,"EUREKA SPECIALTIES, INC.",5921-MIN-1,#AGRPCS G115,PO #5921,02/10/2025,,,Eureka Specialties,0.20,30.00,35.00,6.00,0.00,7.00,1.00,14.29
Mint,true,10X1 Lb Bag Carton,G115,MX,4878590,112332,Paid,2025-02-24,Dynasty Fresh,Alma Hinojos,02/17/2025,DYNASTY FRESH INTERNATIONAL,5972-MIN-1,#AGRPCS G115,PO #5972,02/17/2025,,,Dynasty Fresh,23.00,22.50,27.50,517.50,0.00,632.50,115.00,18.18
Mint,true,10X1 Lb Bag Carton,G115,,4878701,112339,Paid,2025-04-10,Best Deal Brokerage,Enrique Vazquez,02/18/2025,ROOTS ORGANIC INC,5981-MIN-1,#AGRPCS G115,PO #5981,02/20/2025,,,Best Deal Brokerage,30.00,30.00,35.00,900.00,78.71,1050.00,71.29,6.79
Mint,true,10X1 Lb Bag Carton,G115,,4900861,112371,Paid,2025-04-17,Best Deal Brokerage,Enrique Vazquez,02/26/2025,ROOTS ORGANIC INC,6015-MIN-1,#AGRPCS G115,PO #6015,02/24/2025,,,Best Deal Brokerage,30.00,30.00,35.00,900.00,0.00,1050.00,150.00,14.29
Mint,true,10X1 Lb Bag Carton,G115,MX,4905089,112378,Unpaid,,K&C Specialties,Alma Hinojos,02/26/2025,"K & C SPECIALTIES, INC.",6024-MIN-1,#AGRPCS G115,PO #6024,02/26/2025,,,K&C Specialties,30.00,25.00,27.50,750.00,0.00,825.00,75.00,9.09
Mint,true,10X1 Lb Bag Carton,G115,MX,4918982,112396,Paid,2025-04-03,Heath & Lejeune,Alma Hinojos,02/27/2025,YUMA ORGANICS,6043-MIN-1,#AGRPCS G115,PO #6043,02/27/2025,,,Heath & Lejeune,56.00,25.00,30.00,1400.00,0.00,1680.00,280.00,16.67
Mint,true,10X1 Lb Bag Carton,G115,,4930319,112417,Paid,2025-04-24,Best Deal Brokerage,Enrique Vazquez,03/04/2025,ROOTS ORGANIC INC,6059-MIN-1,#AGRPCS G115,PO #6059,03/04/2025,,,Best Deal Brokerage,30.00,30.00,35.00,900.00,25.30,1050.00,124.70,11.88
Mint,true,10X1 Lb Bag Carton,G115,MX,4934320,112420,Paid,2025-03-10,Dynasty Fresh,Alma Hinojos,03/03/2025,DYNASTY FRESH INTERNATIONAL,6062-MIN-1,#AGRPCS G115,PO #6062,03/03/2025,,,Dynasty Fresh,10.00,22.50,27.50,225.00,0.00,275.00,50.00,18.18
Mint,true,10X1 Lb Bag Carton,G115,,4964179,112467,Paid,2025-05-01,Best Deal Brokerage,Enrique Vazquez,03/11/2025,ROOTS ORGANIC INC,6107-MIN-1,#AGRPCS G115,PO #6107,03/11/2025,,,Best Deal Brokerage,26.00,30.00,35.00,780.00,16.25,910.00,113.75,12.50
Mint,true,10X1 Lb Bag Carton,G115,,4964223,112472,Paid,2025-03-24,Dynasty Fresh,Alma Hinojos,03/10/2025,DYNASTY FRESH INTERNATIONAL,6111-MIN-1,#AGRPCS G115,PO #6111,03/10/2025,,,Dynasty Fresh,10.00,22.50,27.50,225.00,0.00,275.00,50.00,18.18
Mint,true,10X1 Lb Bag Carton,G115,MX,4972250,112482,Unpaid,,K&C Specialties,Alma Hinojos,03/12/2025,"K & C SPECIALTIES, INC.",6120-MIN-1,#AGRPCS G115,PO #6120,03/12/2025,,,K&C Specialties,40.00,25.00,27.50,1000.00,0.00,1100.00,100.00,9.09
Mint,true,10X1 Lb Bag Carton,G115,,4986897,112499,Paid,2025-05-15,Best Deal Brokerage,Enrique Vazquez,03/18/2025,ROOTS ORGANIC INC,6143-MIN-2,#AGRPCS G115,PO #6143,03/18/2025,,,Best Deal Brokerage,30.00,30.00,35.00,900.00,13.46,1050.00,136.54,13.00
Mint,true,10X1 Lb Bag Carton,G115,,4987844,112501,Paid,2025-03-24,Dynasty Fresh,Alma Hinojos,03/17/2025,DYNASTY FRESH INTERNATIONAL,6149-MIN-1,#AGRPCS G115,PO #6149,03/17/2025,,,Dynasty Fresh,13.00,22.50,27.50,292.50,0.00,357.50,65.00,18.18
Mint,true,10X1 Lb Bag Carton,G115,MX,5006981,112532,Unpaid,,K&C Specialties,Alma Hinojos,03/19/2025,"K & C SPECIALTIES, INC.",6185-MIN-1,#AGRPCS G115,PO #6185,03/19/2025,,,K&C Specialties,30.00,25.00,27.50,750.00,0.00,825.00,75.00,9.09
Mint,true,10X1 Lb Bag Carton,G115,,5017897,112551,Paid,2025-04-25,Redmond Logistics,Enrique Vazquez,03/24/2025,"BAY AREA HERBS & SPECIALTIES, LLC",6205-MIN-2,#AGRPCS G115,PO #6205,03/25/2025,,,Redmond Logistics,20.00,25.00,30.00,500.00,0.00,600.00,100.00,16.67
Mint,true,10X1 Lb Bag Carton,G115,MX,5023898,112563,Paid,2025-04-07,Dynasty Fresh,Alma Hinojos,03/24/2025,DYNASTY FRESH INTERNATIONAL,6223-MIN-1,#AGRPCS G115,PO #6223,03/24/2025,,,Dynasty Fresh,22.00,22.50,27.50,495.00,0.00,605.00,110.00,18.18
Mint,true,10X1 Lb Bag Carton,G115,MX,5032348,112576,Paid,2025-05-02,Heath & Lejeune,Alma Hinojos,03/27/2025,YUMA ORGANICS,6236-MIN-1,#AGRPCS G115,PO #6236,03/27/2025,,,Heath & Lejeune,30.00,25.00,30.00,750.00,0.00,900.00,150.00,16.67
Mint,true,10X1 Lb Bag Carton,G115,,5037114,112580,Paid,2025-05-23,Best Deal Brokerage,Enrique Vazquez,03/27/2025,ROOTS ORGANIC INC,6242-MIN-2,#AGRPCS G115,PO #6242,03/28/2025,,,Best Deal Brokerage,30.00,30.00,35.00,900.00,13.76,1050.00,136.24,12.98
Mint,false,10X1 Lb Bag Carton,G115,,5038046,112583,Paid,2025-04-21,Redmond Logistics,Enrique Vazquez,03/26/2025,"COOKS COMPANY PRODUCE, INC",6238-MIN-1,#AGRPCS G115,PO #6238,03/28/2025,,,Redmond Logistics,5.00,22.50,27.50,112.50,0.00,137.50,25.00,18.18
Mint,true,10X1 Lb Bag Carton,G115,,5053249,112607,Paid,2025-04-07,Dynasty Fresh,Alma Hinojos,03/31/2025,DYNASTY FRESH INTERNATIONAL,6270-MIN-1,#AGRPCS G115,PO #6270,03/31/2025,,,Dynasty Fresh,10.00,22.50,27.50,225.00,0.00,275.00,50.00,18.18
Mint,true,10X1 Lb Bag Carton,G115,,5055398,112610,Unpaid,,Best Deal Brokerage,Enrique Vazquez,04/01/2025,ROOTS ORGANIC INC,6275-MIN-1,#AGRPCS G115,PO #6275,04/01/2025,,,Best Deal Brokerage,30.00,30.00,35.00,900.00,26.25,1050.00,123.75,11.79
Mint,true,10X1 Lb Bag Carton,G115,,5055405,112611,Paid,2025-05-09,Redmond Logistics,Enrique Vazquez,03/31/2025,"BAY AREA HERBS & SPECIALTIES, LLC",6276-MIN-1,#AGRPCS G115,PO #6276,03/31/2025,,,Bodega Maneadero,10.00,25.00,30.00,250.00,0.00,300.00,50.00,16.67
Mint,false,10X1 Lb Bag Carton,G115,,5063097,112622,Paid,2025-04-28,Redmond Logistics,Enrique Vazquez,04/02/2025,"COOKS COMPANY PRODUCE, INC",6288-MIN-1,#AGRPCS G115,PO #6288,04/04/2025,,,Redmond Logistics,5.00,22.50,27.50,112.50,0.00,137.50,25.00,18.18
